Date,Cured,Death,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate,Daily_cases
12-04-2020,765,273,8447,8376.0,71.0,7409,3.231916656801231,9.056469752574879,87.7116135906239,918
13-04-2020,980,324,9352,9291.0,61.0,8048,3.4644995722840037,10.479041916167663,86.05645851154833,905
14-04-2020,1190,353,10815,10739.0,76.0,9272,3.2639852057327787,11.003236245954692,85.73277854831252,1463
15-04-2020,1344,392,11933,11857.0,76.0,10197,3.2850079611162326,11.262884438112797,85.45210760077097,1118
16-04-2020,1515,420,12759,12683.0,76.0,10824,3.2917940277451208,11.87397131436633,84.83423465788856,826
17-04-2020,1767,452,13835,13759.0,76.0,11616,3.2670762558727864,12.771955186122156,83.96096855800505,1076
18-04-2020,2015,488,14792,14716.0,76.0,12289,3.299080584099513,13.622228231476473,83.07869118442402,957
19-04-2020,2302,519,16116,16040.0,76.0,13295,3.220402084884587,14.283941424671134,82.49565649044428,1324
20-04-2020,2842,559,17656,17580.0,76.0,14255,3.166062528318985,16.09651110104214,80.73742637063887,1540
21-04-2020,3260,603,18985,18908.0,77.0,15122,3.1761917303134055,17.171451145641296,79.65235712404531,1329
22-04-2020,3960,652,20471,20394.0,77.0,15859,3.184993405305066,19.344438473938744,77.47056812075618,1486
23-04-2020,4325,686,21700,21623.0,77.0,16689,3.1612903225806455,19.930875576036865,76.90783410138249,1229
24-04-2020,4814,723,23452,23375.0,77.0,17915,3.0828927170390585,20.527033941668087,76.39007334129285,1752
25-04-2020,5210,779,24893,24782.0,111.0,18904,3.1293938054874864,20.92957859639256,75.94102759811994,1441
26-04-2020,5914,826,26605,26494.0,111.0,19865,3.1046795715091147,22.228904341289233,74.66641608720165,1712
27-04-2020,6362,886,28160,28049.0,111.0,20912,3.1463068181818183,22.592329545454547,74.26136363636363,1555
28-04-2020,7027,937,29834,29723.0,111.0,21870,3.140711939398002,23.553663605282562,73.30562445531943,1674
29-04-2020,7797,1008,31709,31598.0,111.0,22904,3.1789081964111134,24.58923334069192,72.23185846289697,1875
30-04-2020,8373,1075,33330,33219.0,111.0,23882,3.2253225322532253,25.12151215121512,71.65316531653166,1621
01-05-2020,9065,1152,34972,34861.0,111.0,24755,3.2940638224865606,25.920736589271414,70.78519958824202,1642
02-05-2020,9951,1218,37454,37343.0,111.0,26285,3.2519891066374753,26.568590804720454,70.17942008864206,2482
03-05-2020,10887,1306,40124,40013.0,111.0,27931,3.254909779682983,27.13338650184428,69.61170371847274,2670
04-05-2020,11762,1389,42836,42725.0,111.0,29685,3.242599682510038,27.45821271827435,69.29918759921561,2712
