Date,Time,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate
13-05-2020,8:00 AM,5125,921,24427,24417.0,10.0,18381,3.7704179801039834,20.980881811110656,75.24870020878535
14-05-2020,8:00 AM,5547,975,25922,25912.0,10.0,19400,3.7612838515546643,21.39881182007561,74.83990432836973
15-05-2020,8:00 AM,6059,1019,27524,27514.0,10.0,20446,3.702223514024124,22.01351547740154,74.28426100857433
16-05-2020,8:00 AM,6564,1068,29100,29090.0,10.0,21468,3.6701030927835054,22.556701030927833,73.77319587628865
17-05-2020,8:00 AM,7088,1135,30706,30696.0,10.0,22483,3.6963459910115284,23.083436461929267,73.2202175470592
18-05-2020,8:00 AM,7688,1198,33053,33043.0,10.0,24167,3.624481892717756,23.259613348258856,73.11590475902338
19-05-2020,8:00 AM,8437,1249,35058,35048.0,10.0,25372,3.5626675794397857,24.065833761195734,72.37149865936449
20-05-2020,8:00 AM,9639,1325,37136,37126.0,10.0,26172,3.5679663937957775,25.955945713054717,70.47608789314951
21-05-2020,8:00 AM,10318,1390,39297,39287.0,10.0,27589,3.5371656869481134,26.256457235921317,70.20637707713057
22-05-2020,8:00 AM,11726,1454,41642,41632.0,10.0,28462,3.4916670669036067,28.159070169540367,68.34926276355603
23-05-2020,8:00 AM,12583,1517,44582,44572.0,10.0,30482,3.402718585976403,28.224395495940062,68.37288591808354
24-05-2020,8:00 AM,13404,1577,47190,47180.0,10.0,32209,3.341809705446069,28.404322949777495,68.25386734477644
25-05-2020,8:00 AM,14600,1635,50231,50221.0,10.0,33996,3.2549620752125183,29.06571639027692,67.67932153451056
26-05-2020,8:00 AM,15786,1695,52667,52657.0,10.0,35186,3.218334061176828,29.97322801754419,66.80843792127898
27-05-2020,8:00 AM,16954,1792,54758,54748.0,10.0,36012,3.272581175353373,30.9616859636948,65.76573286095181
28-05-2020,8:00 AM,17918,1897,56948,56938.0,10.0,37133,3.331109081969516,31.463791529114282,65.2050993889162
29-05-2020,8:00 AM,18616,1982,59546,59536.0,10.0,38948,3.328519128069056,31.263225069694016,65.40825580223692
30-05-2020,8:00 AM,26997,2098,62228,62218.0,10.0,33133,3.37147264896831,43.38400719933149,53.2445201517002
31-05-2020,8:00 AM,28081,2197,65168,65158.0,10.0,34890,3.371286520991898,43.09016695310582,53.538546525902284
01-06-2020,8:00 AM,29329,2286,67655,67645.0,10.0,36040,3.378907693444683,43.35082403370039,53.27026827285493
02-06-2020,8:00 AM,30108,2362,70013,70003.0,10.0,37543,3.373659177581306,43.003442217873825,53.622898604544865
03-06-2020,8:00 AM,31333,2465,72300,72290.0,10.0,38502,3.409405255878285,43.33748271092669,53.253112033195016
04-06-2020,8:00 AM,32329,2587,74860,74850.0,10.0,39944,3.455784130376703,43.18594710125568,53.35826876836762
05-06-2020,8:00 AM,33681,2710,77793,77783.0,10.0,41402,3.4836039232321676,43.29566927615595,53.220726800611885
06-06-2020,8:00 AM,35156,2849,80229,80219.0,10.0,42224,3.5510850191327323,43.81956649091974,52.629348489947525
07-06-2020,8:00 AM,37390,2969,82968,82958.0,10.0,42609,3.578488091794427,45.065567447690675,51.355944460514905
08-06-2020,8:00 AM,39314,3060,85975,85965.0,10.0,43601,3.5591741785402733,45.7272462925269,50.713579528932826
09-06-2020,8:00 AM,40975,3169,88528,88518.0,10.0,44384,3.5796584131574187,46.28479125248509,50.13555033435749
10-06-2020,8:00 AM,42638,3289,90787,90777.0,10.0,44860,3.6227653738971437,46.96487382554771,49.41236080055514
11-06-2020,8:00 AM,44517,3438,94041,94031.0,10.0,46086,3.6558522346636044,47.337863272402465,49.00628449293393
