Date,Time,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate,Daily_cases
30-05-2020,8:00 AM,-0.6546189522708048,-0.7484571222413382,-0.7078618949365371,-0.707861536304001,-0.0656532164298613,-0.8695708336746361,-0.3250904331069352,-0.6538897348139269,0.712337322455661,-0.7078618949365371
31-05-2020,8:00 AM,-0.6541278990699618,-0.7484571222413382,-0.7073041388760961,-0.7073037803388619,-0.0656532164298613,-0.868721387819297,-0.36213701520139835,-0.5742632750405553,0.6328385763012785,-0.7073041388760961
01-06-2020,8:00 AM,-0.6530742800662114,-0.7476369910501289,-0.7061213795706218,-0.7061210212354818,-0.0656532164298613,-0.8670448499469171,-0.38853671520128225,-0.42524258561378075,0.4799979700332676,-0.7061213795706218
02-06-2020,8:00 AM,-0.6525498543177383,-0.7473636139863925,-0.7053816605401078,-0.7053813023313611,-0.0656532164298613,-0.8653459582362389,-0.4141296922465245,-0.3787359122571589,0.43393985040768074,-0.7053816605401078
03-06-2020,8:00 AM,-0.6521922913074157,-0.7473636139863925,-0.7038468424447097,-0.7038464844982123,-0.0656532164298613,-0.8583492068488404,-0.48350074353687095,-0.4597107303617941,0.5249049698231205,-0.7038468424447097
04-06-2020,8:00 AM,-0.6516630980521384,-0.7470902369226561,-0.7027906660749383,-0.7027903083089064,-0.0656532164298613,-0.8548843619125889,-0.5125945834085791,-0.44748093857190635,0.5149074276650255,-0.7027906660749383
05-06-2020,8:00 AM,-0.6512054173989255,-0.7459967286677103,-0.7017740468725743,-0.7017736892802485,-0.0656532164298613,-0.8513748092997404,-0.5059271409600301,-0.4472625866272109,0.5140494724003195,-0.7017740468725743
06-06-2020,8:00 AM,-0.65083355186819,-0.7459967286677103,-0.6997368527511052,-0.6997364955068681,-0.0656532164298613,-0.8416061819633407,-0.5684402150906802,-0.5423266970477454,0.6190526526153498,-0.6997368527511052
07-06-2020,8:00 AM,-0.6494986499629858,-0.7454499745402374,-0.6982415918231143,-0.6982412348343675,-0.0656532164298613,-0.8394602134866945,-0.5893984634394022,-0.42776678103598503,0.5016188906812479,-0.6982415918231143
08-06-2020,8:00 AM,-0.6487167788470805,-0.7449032204127646,-0.697296175522083,-0.6972958186948764,-0.0656532164298613,-0.8378283832909115,-0.5951499852105511,-0.37317752808467775,0.44525979796244036,-0.697296175522083
09-06-2020,8:00 AM,-0.646871753713816,-0.7440830892215553,-0.6960778147659422,-0.696077458146913,-0.0656532164298613,-0.8396613980313801,-0.5985947076708201,-0.18648307778528647,0.25097855003351194,-0.6960778147659422
10-06-2020,8:00 AM,-0.6464665156354504,-0.7435363350940825,-0.6954409443706869,-0.6954405878604776,-0.0656532164298613,-0.8380072139972987,-0.597008773972679,-0.17654190333515862,0.24046611332879042,-0.6954409443706869
11-06-2020,8:00 AM,-0.6452364988799408,-0.7427162039028732,-0.6949662583618009,-0.6949659019326996,-0.0656532164298613,-0.8411591051973727,-0.5847684592359045,-0.039489790967534834,0.09644825525285397,-0.6949662583618009
12-06-2020,8:00 AM,-0.6446882355974463,-0.7418960727116639,-0.6941592921466947,-0.694158935855477,-0.0656532164298613,-0.8392366751037106,-0.5799968933749796,-0.02763414981602766,0.08363903906986554,-0.6941592921466947
13-06-2020,8:00 AM,-0.642480879947055,-0.7399824332655089,-0.6930872929099605,-0.6930869368019118,-0.0656532164298613,-0.8436850889250916,-0.5535408630821487,0.17904059480927753,-0.13429616426893404,-0.6930872929099605
14-06-2020,8:00 AM,-0.6414892385317604,-0.7394356791380361,-0.6918689321538197,-0.6918685762539484,-0.0656532164298613,-0.8414944127718487,-0.564844738083303,0.2058788235098641,-0.1612031643846519,-0.6918689321538197
15-06-2020,8:00 AM,-0.6400256139428401,-0.738068793819354,-0.6911727260074536,-0.6911723702265408,-0.0656532164298613,-0.8445345347804307,-0.5463478510110223,0.3285856352022282,-0.2908592455432588,-0.6911727260074536
16-06-2020,8:00 AM,-0.6391674627180659,-0.7372486626281447,-0.690330158341681,-0.6903298027047349,-0.0656532164298613,-0.8438639196314789,-0.5439851226301069,0.3619509284262027,-0.3258619990270476,-0.690330158341681
17-06-2020,8:00 AM,-0.6376370930338854,-0.7358817773094625,-0.6890761961348738,-0.6890758407121881,-0.0656532164298613,-0.8440651041761644,-0.5375547168493702,0.4365677563651465,-0.40424916963880936,-0.6890761961348738
18-06-2020,8:00 AM,-0.6359780006659888,-0.7336947607995711,-0.6882692299197677,-0.6882688746349654,-0.0656532164298613,-0.8474628875975209,-0.5061907414859723,0.5551229193755781,-0.53079411950142,-0.6882692299197677
19-06-2020,8:00 AM,-0.6351246169480188,-0.730414236034734,-0.6874385294042171,-0.687438174261354,-0.0656532164298613,-0.8470381646698513,-0.45450737332896746,0.5797823909235309,-0.5613849228962048,-0.6874385294042171
20-06-2020,8:00 AM,-0.6340423929034426,-0.7276804653973697,-0.6861054528625956,-0.686105097947511,-0.0656532164298613,-0.8448027808400116,-0.42677009739968425,0.5873878113955093,-0.5719349956623989,-0.6861054528625956
21-06-2020,8:00 AM,-0.6331794741718642,-0.7254934488874782,-0.6844598746984575,-0.6844595200645474,-0.0656532164298613,-0.8397284595462753,-0.4177134138358919,0.5499411990099864,-0.5337575557957969,-0.6844598746984575
22-06-2020,8:00 AM,-0.6320972501272878,-0.7241265635687961,-0.6826679350149129,-0.6826675806871855,-0.0656532164298613,-0.8347882612823294,-0.4268305621609843,0.5262203503992997,-0.508169424738066,-0.6826679350149129
23-06-2020,8:00 AM,-0.6315632893652061,-0.722759678250114,-0.6816829615464745,-0.6816826073870462,-0.0656532164298613,-0.831837554626941,-0.4208117985391077,0.5086723314058467,-0.49044670943801966,-0.6816829615464745
24-06-2020,8:00 AM,-0.6302569925008278,-0.7205726617402226,-0.6804092207559637,-0.6804088668141753,-0.0656532164298613,-0.8309434010950051,-0.4064659227858219,0.5409165989778274,-0.5254138292462401,-0.6804092207559637
25-06-2020,8:00 AM,-0.6295561690005955,-0.7167453828479126,-0.6788388012098991,-0.6788384475364433,-0.0656532164298613,-0.8256678952565832,-0.37185011009739344,0.5017622240785028,-0.4878726437410105,-0.6788388012098991
26-06-2020,8:00 AM,-0.6270818329691634,-0.715105120465494,-0.6770903744105025,-0.6770900210357944,-0.0656532164298613,-0.8275232638353502,-0.3767541691813532,0.5973835780345882,-0.5870829763458524,-0.6770903744105025
27-06-2020,8:00 AM,-0.6259090262953054,-0.7123713498281298,-0.6753300804608835,-0.6753297273869512,-0.0656532164298613,-0.8232983883969531,-0.3652908111086252,0.5845256995874724,-0.5747639181048428,-0.6753300804608835
28-06-2020,8:00 AM,-0.6241402812709098,-0.7093642021270291,-0.6716987324929057,-0.6716983800394497,-0.0656532164298613,-0.811316731069012,-0.38026930908959916,0.5148542787491124,-0.5007236020122621,-0.6716987324929057
29-06-2020,8:00 AM,-0.6230914297739636,-0.7049901691072462,-0.6666868393824177,-0.6666864877853274,-0.0656532164298613,-0.7882699237833641,-0.3947588470059943,0.34530075135353344,-0.3226142123893101,-0.6666868393824177
30-06-2020,8:00 AM,-0.6222523485764067,-0.6997960048962542,-0.6623157723839258,-0.6623154215337053,-0.0656532164298613,-0.7679279309318223,-0.38959839072392466,0.21748470259518246,-0.18986895263570372,-0.6623157723839258
01-07-2020,8:00 AM,-0.621131984477396,-0.6943284636215256,-0.6585697086304672,-0.6585693584203243,-0.0656532164298613,-0.7524590748293313,-0.3749247167961215,0.14496877934871905,-0.11566693568372466,-0.6585697086304672
02-07-2020,8:00 AM,-0.6204406959907723,-0.6924148241753706,-0.6535380369362757,-0.6535376875858778,-0.0656532164298613,-0.7274227759351259,-0.41136664345291946,0.018965727221098894,0.019121635499378974,-0.6535380369362757
03-07-2020,8:00 AM,-0.6191487016468069,-0.6872206599643784,-0.6475965503917193,-0.6475962020565236,-0.0656532164298613,-0.7003299239174682,-0.42126991453329893,-0.08456786924717453,0.12797945181637865,-0.6475965503917193
04-07-2020,8:00 AM,-0.6169032059419812,-0.6814797416259135,-0.6408955662329453,-0.6408952190427247,-0.0656532164298613,-0.6734606102827944,-0.43159562245685457,-0.14855633914636374,0.1956560815343149,-0.6408955662329453
05-07-2020,8:00 AM,-0.6148102704548931,-0.6699979049489836,-0.6336210031467674,-0.6336206571995274,-0.0656532164298613,-0.6431040978735705,-0.40133049029844287,-0.22017144472785935,0.2674450646192503,-0.6336210031467674
06-07-2020,8:00 AM,-0.6119354638518998,-0.6598829535907358,-0.6260062484208878,-0.6260059037747558,-0.0656532164298613,-0.6143794156601295,-0.3879260705953234,-0.2584583375156372,0.3060873566376882,-0.6260062484208878
07-07-2020,8:00 AM,-0.6086935592249751,-0.6519550187423794,-0.6187158624677471,-0.6187155190672993,-0.0656532164298613,-0.5890301630297468,-0.3882890745809931,-0.27329565662237176,0.3215878284841883,-0.6187158624677471
08-07-2020,8:00 AM,-0.6059713128397194,-0.6478543627863329,-0.6127901987901536,-0.6127898564022044,-0.0656532164298613,-0.5686434625016081,-0.4027654287742535,-0.28110085405136775,0.3310924394166317,-0.6127901987901536
09-07-2020,8:00 AM,-0.6022621925459734,-0.6330920013445659,-0.6046335108707959,-0.604633169876553,-0.0656532164298613,-0.5411482413945792,-0.3688613793317389,-0.29163541872900933,0.33886814370188795,-0.6046335108707959
10-07-2020,8:00 AM,-0.5976996885342575,-0.628717968324783,-0.5958201739724792,-0.5958198344841422,-0.0656532164298613,-0.5130941743300903,-0.3978373236891097,-0.28635550387292386,0.33610388149640297,-0.5958201739724792
11-07-2020,8:00 AM,-0.5929178792095439,-0.6131354756918067,-0.5866706011512017,-0.586670263226222,-0.0656532164298613,-0.48508481494219813,-0.3700712786501124,-0.28047338289278445,0.32734742506592535,-0.5866706011512017
12-07-2020,8:00 AM,-0.5887224732217591,-0.5939990812302568,-0.5756025057106765,-0.5756021696768657,-0.0656532164298613,-0.4437749217667595,-0.339936131802134,-0.3114913199987991,0.35683094333672094,-0.5756025057106765
13-07-2020,8:00 AM,-0.5854185910063786,-0.5745893097049705,-0.565210837832814,-0.5652105035745931,-0.0656532164298613,-0.4021297210168448,-0.30955021396106325,-0.35038242759710747,0.3944976038283809,-0.565210837832814
14-07-2020,8:00 AM,-0.5814186527975703,-0.5546327840522113,-0.5543800853967318,-0.5543797529891259,-0.0656532164298613,-0.3613116122839709,-0.2830363223692303,-0.37436264554293186,0.41698748943163266,-0.5543800853967318
15-07-2020,8:00 AM,-0.5759741600270587,-0.5313957336346149,-0.5445066164119031,-0.5445062856913443,-0.0656532164298613,-0.3329445914833044,-0.24311499505490697,-0.3591073276252683,0.39731140507514134,-0.5445066164119031
16-07-2020,8:00 AM,-0.5708443227056311,-0.5078853061532822,-0.5319432600433871,-0.5319429314694875,-0.0656532164298613,-0.2879239611503317,-0.21927209485326685,-0.3742230211177906,0.41081358998128886,-0.5319432600433871
17-07-2020,8:00 AM,-0.5648229616117991,-0.47945409152469376,-0.5154518769513394,-0.5154515511952681,-0.0656532164298613,-0.22528850623822178,-0.20013366187242698,-0.4029531503995728,0.4389519831776023,-0.5154518769513394
18-07-2020,8:00 AM,-0.559921964616978,-0.4480157291950046,-0.5008434150278729,-0.5008430917679012,-0.0656532164298613,-0.16828621857730802,-0.16713805910790888,-0.43141862134469117,0.4655044254863465,-0.5008434150278729
19-07-2020,8:00 AM,-0.5550686426901997,-0.4225916622675169,-0.4828963281752416,-0.48289600798182936,-0.0656532164298613,-0.09170196856699801,-0.16819664285112207,-0.4781300195990143,0.5142956217311301,-0.4828963281752416
20-07-2020,8:00 AM,-0.5489185589126517,-0.397714349467502,-0.4665987752034891,-0.4665984577947859,-0.0656532164298613,-0.030474805467687115,-0.16446045840739967,-0.49166398304946846,0.528049956332847,-0.4665987752034891
21-07-2020,8:00 AM,-0.5454382789455121,-0.37803120087847925,-0.45216832053335476,-0.4521680055903358,-0.0656532164298613,0.03314421832955232,-0.16719066923079318,-0.5269326769498233,0.5650715225330635,-0.45216832053335476
22-07-2020,8:00 AM,-0.5375051476231556,-0.36135519999055715,-0.4377339101464798,-0.4377335976698209,-0.0656532164298613,0.0761530032156692,-0.17653822425370488,-0.5055812986911442,0.5436989628597184,-0.4377339101464798
23-07-2020,8:00 AM,-0.5290189855115002,-0.34631946148505366,-0.41888887559370575,-0.4188885663370357,-0.0656532164298613,0.14162739559167564,-0.20184054462639267,-0.5016767112015104,0.5420210075669084,-0.41888887559370575
24-07-2020,8:00 AM,-0.5191454789197931,-0.31980188630262024,-0.3989916203879011,-0.3989913145310094,-0.0656532164298613,0.20560408080168943,-0.20390617979971729,-0.48849384851903843,0.5284747180345055,-0.3989916203879011
25-07-2020,8:00 AM,-0.5094340675594324,-0.2902771634190861,-0.37918534666713294,-0.37918504419447385,-0.0656532164298613,0.2695807660117032,-0.19979430722731933,-0.47805756648453596,0.5172073844192396,-0.37918534666713294
26-07-2020,8:00 AM,-0.4979777487086976,-0.27059401483006335,-0.35912195135821817,-0.3591216523137252,-0.0656532164298613,0.32763368407264165,-0.2143843094642309,-0.4535944770009375,0.493086861418037,-0.35912195135821817
27-07-2020,8:00 AM,-0.4880231945013175,-0.2481770956036763,-0.3385561800232324,-0.33855588449274493,-0.0656532164298613,0.3953434602784879,-0.22394943489766886,-0.4469405871408697,0.48705526710176145,-0.3385561800232324
28-07-2020,8:00 AM,-0.4792176094337739,-0.22767381582344423,-0.31749594409565707,-0.3174956521636626,-0.0656532164298613,0.4713912181696363,-0.23666163810291,-0.45241161517533224,0.49395999684201425,-0.31749594409565707
29-07-2020,8:00 AM,-0.46577800775244993,-0.19978935532232867,-0.2955970962190498,-0.2955968080288392,-0.0656532164298613,0.5298465053199459,-0.23855599613033635,-0.4236487110253879,0.4641571612322615,-0.2955970962190498
30-07-2020,8:00 AM,-0.4543502939425409,-0.17463866545857737,-0.27382878699488616,-0.2738285025241547,-0.0656532164298613,0.5972209739513161,-0.24396757783625506,-0.41239253475792853,0.45293554512677536,-0.27382878699488616
31-07-2020,8:00 AM,-0.43626714063382793,-0.1519483691684539,-0.24958815480777466,-0.24958787447896003,-0.0656532164298613,0.6475618177993074,-0.25669519253960815,-0.362871631761727,0.40251913807669304,-0.24958815480777466
